,coordenadas,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,media,predictLMLOG,predictRF,predictRFlog,latitud,longitud
1988,"-55,-127",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,-55,-127
1989,"-55,-128",0,0,0,0,0,0,0,0,0,3,0,0,1,2,1,0,2,1,3,1,2,1,2,-55,-128
1990,"-55,-129",0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,2,0,1,0,2,0,1,-55,-129
1991,"-55,-130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,-55,-130
1992,"-55,-135",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,-55,-135
1993,"-55,-141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-55,-141
1994,"-55,-143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-55,-143
1995,"-55,-144",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,-55,-144
1996,"-55,-2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-55,-2
1997,"-55,-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-55,-21
1998,"-55,-24",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-55,-24
1999,"-55,-25",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,-55,-25
2000,"-55,-26",0,0,0,0,0,0,0,2,2,3,2,5,2,0,2,5,0,2,15,2,2,2,3,-55,-26
2001,"-55,-27",0,0,0,0,0,0,0,10,1,2,1,3,7,3,8,5,10,8,14,4,2,4,5,-55,-27
2002,"-55,-28",0,0,0,0,0,0,0,0,0,2,2,1,3,3,2,5,27,5,2,3,2,3,4,-55,-28
2003,"-55,-29",0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,2,2,2,0,1,2,1,2,-55,-29
2004,"-55,-30",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,1,2,1,2,-55,-30
2005,"-55,-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,3,2,3,-55,-31
2006,"-55,-32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,2,1,2,-55,-32
2007,"-55,-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-55,-33
2008,"-55,-35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-55,-35
2009,"-55,-4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-55,-4
2010,"-55,146",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,-55,146
2011,"-55,147",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,-55,147
2012,"-55,158",0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,1,0,0,0,1,2,1,2,-55,158
2013,"-56,-121",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-56,-121
2014,"-56,-122",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,0,1,-56,-122
2015,"-56,-123",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,1,-56,-123
2016,"-56,-124",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,-56,-124
2017,"-56,-139",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,1,-56,-139
2018,"-56,-140",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,1,-56,-140
2019,"-56,-141",0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,2,0,2,0,1,-56,-141
2020,"-56,-142",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,1,0,2,0,1,-56,-142
2021,"-56,-143",0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,2,1,1,1,2,1,1,-56,-143
2022,"-56,-144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,-56,-144
2023,"-56,-150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,2,0,1,-56,-150
2024,"-56,-155",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-56,-155
2025,"-56,-24",0,0,0,0,0,0,0,0,2,1,0,1,1,1,3,1,2,2,0,1,2,1,2,-56,-24
2026,"-56,-25",0,0,0,0,0,0,0,0,0,0,3,4,9,3,6,6,5,5,3,2,2,2,3,-56,-25
2027,"-56,-26",0,0,0,0,0,0,1,4,4,0,1,5,1,5,2,4,5,3,10,2,2,2,3,-56,-26
2028,"-56,-27",0,0,0,0,0,0,0,5,3,8,4,9,4,15,11,9,11,13,17,6,3,6,7,-56,-27
2029,"-56,-28",0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,2,0,2,0,1,-56,-28
2030,"-56,-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-56,-29
2031,"-56,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-56,-4
2032,"-56,-5",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,-56,-5
2033,"-56,-69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,-56,-69
2034,"-56,146",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-56,146
2035,"-56,147",0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,2,4,0,2,1,2,1,2,-56,147
2036,"-56,148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,-56,148
2037,"-56,157",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-56,157
2038,"-56,158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,-56,158
2039,"-57,-138",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,-57,-138
2040,"-57,-139",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-57,-139
2041,"-57,-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,-57,-140
2042,"-57,-141",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,0,1,-57,-141
2043,"-57,-146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-57,-146
2044,"-57,-147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,-57,-147
2045,"-57,-148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-57,-148
2046,"-57,-150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,1,-57,-150
2047,"-57,-23",0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,-57,-23
2048,"-57,-24",0,0,0,0,0,0,3,2,0,0,1,2,1,0,1,1,3,1,0,1,2,1,2,-57,-24
2049,"-57,-25",0,0,0,0,0,0,0,5,1,0,3,3,2,4,2,6,4,2,5,2,2,2,3,-57,-25
2050,"-57,-26",0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,-57,-26
2051,"-57,-27",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,-57,-27
2052,"-57,-28",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,-57,-28
2053,"-57,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-57,-6
2054,"-57,-65",0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,0,1,-57,-65
2055,"-57,-66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,-57,-66
2056,"-57,-7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,-57,-7
2057,"-57,146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-57,146
2058,"-57,147",0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,3,1,1,2,1,2,-57,147
2059,"-57,148",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-57,148
2060,"-57,157",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,1,-57,157
2061,"-57,158",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-57,158
2062,"-57,93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-57,93
2063,"-58,-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-58,-12
2064,"-58,-139",0,0,0,0,0,0,0,0,2,1,2,1,0,1,0,0,0,0,1,0,2,0,1,-58,-139
2065,"-58,-14",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,-58,-14
2066,"-58,-147",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-58,-147
2067,"-58,-149",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,-58,-149
2068,"-58,-16",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,-58,-16
2069,"-58,-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-58,-17
2070,"-58,-21",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,-58,-21
2071,"-58,-22",0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,-58,-22
2072,"-58,-23",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,1,-58,-23
2073,"-58,-24",0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,2,0,2,0,1,2,1,2,-58,-24
2074,"-58,-25",0,0,0,0,0,0,0,1,3,3,5,2,6,3,1,5,4,6,5,2,2,2,3,-58,-25
2075,"-58,-26",0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,2,1,0,2,1,2,1,2,-58,-26
2076,"-58,-29",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,-58,-29
2077,"-58,-32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,-58,-32
2078,"-58,-61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-58,-61
2079,"-58,-62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-58,-62
2080,"-58,-64",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-58,-64
2081,"-58,-7",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,-58,-7
2082,"-58,148",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,2,0,1,-58,148
2083,"-58,149",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,-58,149
2084,"-58,157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,-58,157
2085,"-58,158",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,2,0,1,-58,158
2086,"-59,-150",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,-59,-150
2087,"-59,-151",0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,1,-59,-151
2088,"-59,-16",0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,-59,-16
2089,"-59,-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-59,-18
2090,"-59,-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-59,-19
2091,"-59,-20",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,-59,-20
2092,"-59,-21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,-59,-21
2093,"-59,-23",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,-59,-23
2094,"-59,-24",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,1,-59,-24
2095,"-59,-25",0,0,0,0,0,0,0,3,1,1,2,1,2,1,2,1,2,5,7,1,2,1,2,-59,-25
2096,"-59,-26",0,0,0,0,0,0,0,0,3,2,0,4,1,2,3,1,2,5,4,1,2,1,2,-59,-26
2097,"-59,-27",0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,1,1,1,2,1,2,1,2,-59,-27
2098,"-59,-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-59,-28
2099,"-59,-29",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,-59,-29
2100,"-59,-58",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,-59,-58
2101,"-59,-59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,-59,-59
2102,"-59,-65",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,-59,-65
2103,"-59,148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-59,148
2104,"-59,149",0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,2,0,1,-59,149
2105,"-59,150",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,-59,150
2106,"-59,159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,-59,159
2107,"-59,160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-59,160
2108,"-6,-106",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,-6,-106
2109,"-6,-107",0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,1,0,1,0,2,0,1,-6,-107
2110,"-6,-109",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,-6,-109
2111,"-6,-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,-6,-11
2112,"-6,-12",0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,1,-6,-12
2113,"-6,-122",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,1,-6,-122
2114,"-6,-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-6,-13
2115,"-6,-71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,-6,-71
2116,"-6,-72",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,-6,-72
2117,"-6,-74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-6,-74
2118,"-6,-75",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,0,2,0,1,-6,-75
2119,"-6,-76",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,5,1,2,1,2,-6,-76
2120,"-6,-77",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-6,-77
2121,"-6,-79",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,-6,-79
2122,"-6,-80",0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,1,0,1,2,1,2,1,2,-6,-80
2123,"-6,-81",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,2,0,1,-6,-81
2124,"-6,-85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-6,-85
2125,"-6,-9",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,-6,-9
2126,"-6,101",0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,3,0,2,0,1,-6,101
2127,"-6,102",0,0,0,0,0,0,1,1,1,0,1,0,1,2,0,4,3,0,3,1,2,1,2,-6,102
2128,"-6,103",0,0,0,0,0,0,0,3,2,0,9,1,5,5,5,4,7,8,5,3,2,3,4,-6,103
2129,"-6,104",0,0,0,0,0,0,0,2,1,5,3,5,9,2,1,5,6,3,4,2,2,2,3,-6,104
2130,"-6,105",0,0,0,0,0,0,0,2,2,1,6,4,2,2,10,4,8,6,5,3,2,3,4,-6,105
2131,"-6,106",0,0,0,0,0,0,0,2,0,0,3,1,1,3,2,4,2,1,1,1,2,1,2,-6,106
2132,"-6,107",0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,1,0,1,0,2,0,1,-6,107
2133,"-6,108",0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,2,0,1,-6,108
2134,"-6,109",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-6,109
2135,"-6,110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-6,110
2136,"-6,111",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,-6,111
2137,"-6,112",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,-6,112
2138,"-6,113",0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,2,0,1,-6,113
2139,"-6,114",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,-6,114
2140,"-6,115",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,-6,115
2141,"-6,116",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,-6,116
2142,"-6,117",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,-6,117
2143,"-6,120",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,-6,120
2144,"-6,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,-6,121
2145,"-6,122",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,1,-6,122
2146,"-6,123",0,0,0,0,0,0,1,1,0,0,0,2,0,1,3,0,0,0,0,0,2,0,1,-6,123
2147,"-6,124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,2,0,1,-6,124
2148,"-6,125",0,0,0,0,0,0,0,0,1,1,1,4,2,0,3,1,5,1,3,1,2,1,2,-6,125
2149,"-6,126",0,0,0,0,0,0,0,0,2,1,0,1,1,5,4,0,1,0,2,1,2,1,2,-6,126
2150,"-6,127",0,0,0,0,0,0,0,0,2,1,6,0,1,3,2,5,5,5,9,2,2,2,3,-6,127
2151,"-6,128",0,0,0,0,0,0,0,0,3,2,1,3,6,2,2,10,9,2,8,3,2,3,4,-6,128
2152,"-6,129",0,0,0,0,0,0,0,5,7,5,21,14,9,11,19,24,18,19,24,9,3,10,11,-6,129
2153,"-6,130",0,0,0,0,0,0,3,9,6,12,19,24,26,16,18,40,33,23,38,14,3,14,15,-6,130
2154,"-6,131",0,0,0,0,0,0,0,1,1,1,4,2,2,1,1,5,4,3,1,1,2,1,2,-6,131
2155,"-6,132",0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,1,1,0,2,0,1,-6,132
2156,"-6,133",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,-6,133
2157,"-6,141",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,-6,141
2158,"-6,142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-6,142
2159,"-6,143",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,2,0,1,-6,143
2160,"-6,144",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,-6,144
2161,"-6,145",0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,1,4,1,2,1,2,-6,145
2162,"-6,146",0,0,0,0,0,0,0,1,2,2,3,3,3,5,4,7,13,12,7,3,2,3,4,-6,146
2163,"-6,147",0,0,0,0,0,0,0,1,3,3,6,5,11,12,9,11,12,13,14,5,2,5,7,-6,147
2164,"-6,148",0,0,0,0,0,0,0,2,1,2,2,1,1,6,1,32,3,2,9,3,3,3,4,-6,148
2165,"-6,149",0,0,0,0,0,0,0,2,3,1,2,1,7,8,5,6,5,9,8,3,2,3,4,-6,149
2166,"-6,150",0,0,0,0,0,0,0,2,1,1,3,2,32,2,2,2,4,1,7,3,2,3,4,-6,150
2167,"-6,151",0,0,0,0,0,0,0,1,19,1,1,3,1,9,2,1,3,10,3,3,2,3,4,-6,151
2168,"-6,152",0,0,0,0,0,0,0,1,2,1,0,2,1,0,1,1,7,4,1,1,2,1,2,-6,152
2169,"-6,153",0,0,0,0,0,0,0,1,1,1,2,1,2,2,3,1,2,0,16,2,2,2,3,-6,153
2170,"-6,154",0,0,0,0,0,0,0,3,13,20,6,14,14,4,12,48,87,17,40,15,3,14,15,-6,154
2171,"-6,155",0,0,0,0,0,0,0,5,4,25,5,9,4,5,3,10,43,6,16,7,3,7,8,-6,155
2172,"-6,156",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,-6,156
2173,"-6,26",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,-6,26
2174,"-6,29",0,0,0,0,0,0,0,5,1,1,0,3,0,0,0,0,0,0,0,1,2,1,2,-6,29
2175,"-6,31",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,-6,31
2176,"-6,35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-6,35
2177,"-6,67",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,-6,67
2178,"-6,68",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,-6,68
2179,"-6,71",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,-6,71
2180,"-6,72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,-6,72
2181,"-6,97",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,-6,97
2182,"-60,-18",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,0,2,0,1,-60,-18
2183,"-60,-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,-60,-19
2184,"-60,-20",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,2,0,1,-60,-20
2185,"-60,-23",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,0,1,-60,-23
2186,"-60,-24",0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2,0,1,-60,-24
2187,"-60,-25",0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,2,1,0,2,1,2,1,2,-60,-25
2188,"-60,-26",0,0,0,0,0,0,0,0,0,8,1,2,1,2,5,1,2,2,0,1,2,1,2,-60,-26
2189,"-60,-27",0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,0,0,0,0,2,0,1,-60,-27
2190,"-60,-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-60,-28
2191,"-60,-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,-60,-29
2192,"-60,-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-60,-31
2193,"-60,-33",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,-60,-33
2194,"-60,-34",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-60,-34
2195,"-60,-35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-60,-35
2196,"-60,-36",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-60,-36
2197,"-60,-37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-60,-37
2198,"-60,-41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,-60,-41
2199,"-60,-42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,2,0,1,-60,-42
2200,"-60,-43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,2,1,2,-60,-43
2201,"-60,-44",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,2,0,1,-60,-44
2202,"-60,-45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,1,2,1,2,-60,-45
2203,"-60,-46",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,0,0,1,2,1,2,-60,-46
2204,"-60,-47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,1,2,1,2,-60,-47
2205,"-60,-48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,1,-60,-48
2206,"-60,-49",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,1,-60,-49
2207,"-60,-50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,-60,-50
2208,"-60,-51",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,2,0,1,-60,-51
2209,"-60,-52",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-60,-52
2210,"-60,-55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,-60,-55
2211,"-60,-56",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,-60,-56
2212,"-60,152",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-60,152
2213,"-60,153",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,-60,153
