"","coordenadas","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","media","predictLMLOG","predictRF","predictRFlog"
"3778","28,31",0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3779","28,32",0,1,0,0,0,1,2,1,0,2,1,0,2,0,0,0,1,0,0,1,2,1,2
"3780","28,33",0,1,1,1,0,0,1,2,0,7,4,0,3,0,0,1,0,0,0,1,2,1,2
"3781","28,34",19,39,6,10,4,0,20,28,1,38,207,5,2,1,0,0,0,2,3,20,4,18,13
"3782","28,35",1,1,1,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2
"3783","28,36",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3784","28,37",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3785","28,39",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3786","28,47",0,0,0,0,0,0,0,0,0,1,19,0,2,0,0,0,0,1,1,1,2,1,2
"3787","28,48",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1
"3788","28,49",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3789","28,50",0,0,0,0,0,0,0,2,0,4,0,0,1,1,0,2,1,0,0,1,2,1,2
"3790","28,51",2,6,4,1,7,2,8,8,14,15,8,7,2,20,5,182,14,20,5,17,4,16,14
"3791","28,52",5,3,3,3,5,4,0,16,8,11,16,2,17,22,7,12,8,15,10,9,3,9,10
"3792","28,53",2,3,2,0,0,9,5,6,14,4,4,6,1,6,2,4,6,4,1,4,2,4,5
"3793","28,54",2,0,2,8,1,20,6,4,4,2,9,2,3,27,1,0,3,0,0,5,2,5,6
"3794","28,55",2,0,0,1,0,1,2,8,8,10,3,6,1,21,3,2,6,1,6,4,2,4,5
"3795","28,56",1,8,2,2,0,1,2,14,45,44,19,10,7,30,5,5,8,1,5,11,3,11,12
"3796","28,57",1,15,6,5,2,2,13,21,21,20,13,12,16,29,13,7,17,12,10,12,3,12,13
"3797","28,58",1,0,0,1,0,1,4,1,2,1,0,2,6,48,2,2,5,3,2,4,2,4,5
"3798","28,59",0,0,0,0,0,0,1,0,0,1,0,0,48,145,8,3,1,0,2,11,2,11,9
"3799","28,60",0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0,2,0,1
"3800","28,61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,0,1
"3801","28,62",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,1,3,1,2,1,2
"3802","28,63",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1
"3803","28,64",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3804","28,65",0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0,1
"3805","28,66",0,0,0,0,0,0,0,0,0,2,0,3,2,1,3,2,0,2,0,1,2,1,2
"3806","28,67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3807","28,68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3808","28,76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,1
"3809","28,77",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3810","28,82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,1
"3811","28,84",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,38,6,2,2,2,3
"3812","28,85",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,35,7,2,2,2,3
"3813","28,86",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,2,0,1
"3814","28,87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,1,2,1,2
"3815","28,90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3816","28,91",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"3817","28,92",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"3818","28,94",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1
"3819","28,95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1
"3820","28,96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3821","28,99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,2,1,2
"3822","29,-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3823","29,-102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3824","29,-112",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1
"3825","29,-113",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,1
"3826","29,-114",0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,2,0,1
"3827","29,-116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3828","29,-13",0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1
"3829","29,-14",1,1,0,0,1,1,0,4,3,2,2,1,4,2,1,3,1,1,4,2,2,2,3
"3830","29,-15",0,0,1,0,1,0,0,0,1,1,2,2,2,3,2,0,0,0,1,1,2,1,2
"3831","29,-16",0,0,0,1,0,1,0,3,1,4,0,2,1,3,0,3,0,2,0,1,2,1,2
"3832","29,-17",0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,1,0,0,0,0,2,0,1
"3833","29,-18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3834","29,-42",0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,3,0,2,0,1
"3835","29,-43",0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,1,2,1,2
"3836","29,-50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3837","29,-7",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1
"3838","29,-79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3839","29,-9",0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1
"3840","29,-96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3841","29,-97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,1
"3842","29,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1
"3843","29,101",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1
"3844","29,102",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,2,0,1
"3845","29,103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3846","29,104",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1
"3847","29,105",0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,2,0,1
"3848","29,115",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"3849","29,128",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,1
"3850","29,129",0,0,0,0,0,0,0,1,1,1,1,1,0,5,1,0,2,0,7,1,2,1,2
"3851","29,13",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"3852","29,130",0,0,0,0,0,0,1,6,2,3,4,3,1,4,7,3,2,6,9,3,2,3,4
"3853","29,131",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,2,1,0,2,0,1
"3854","29,132",0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1
"3855","29,137",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1
"3856","29,138",0,0,0,0,0,0,0,1,2,3,0,2,2,1,1,5,3,0,1,1,2,1,2
"3857","29,139",0,0,0,0,0,0,0,1,2,0,3,0,2,1,4,1,2,3,3,1,2,1,2
"3858","29,140",0,0,0,0,0,0,0,0,5,0,0,2,0,1,1,0,2,0,0,1,2,1,2
"3859","29,141",0,0,0,0,0,0,0,0,1,3,2,0,4,1,1,2,1,0,0,1,2,1,2
"3860","29,142",0,0,0,0,0,0,0,1,3,2,5,0,3,2,3,5,4,5,5,2,2,2,3
"3861","29,143",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3862","29,144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3863","29,151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3864","29,162",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1
"3865","29,179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3866","29,24",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3867","29,30",0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,1
"3868","29,31",0,0,1,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"3869","29,32",0,0,0,0,0,0,4,0,1,0,1,0,2,0,0,0,1,0,0,0,2,0,1
"3870","29,33",0,0,0,0,0,0,1,4,0,0,5,0,1,1,0,0,0,0,0,1,2,1,2
"3871","29,34",18,21,7,0,0,0,9,64,4,15,50,14,4,3,0,1,2,0,0,11,3,12,11
"3872","29,35",1,2,1,3,0,2,7,8,1,22,7,16,3,3,1,0,0,0,0,4,2,4,5
"3873","29,36",5,15,1,2,2,0,3,0,1,39,6,4,2,1,0,0,0,0,0,4,3,4,5
"3874","29,38",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"3875","29,47",0,0,0,0,0,0,0,0,1,1,20,0,0,0,3,2,0,0,0,1,2,1,2
"3876","29,48",0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,2,0,1
"3877","29,49",0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0,0,2,0,1
"3878","29,50",4,0,6,1,0,1,2,6,5,8,13,3,5,19,10,1,9,1,14,6,2,6,6
"3879","29,51",4,41,5,6,14,7,10,23,17,33,22,9,16,61,4,13,4,11,4,16,4,17,17
"3880","29,52",0,14,6,2,2,1,1,11,6,5,2,6,1,12,3,3,5,4,1,4,2,4,5
"3881","29,53",0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,2,0,1
"3882","29,54",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3883","29,55",0,0,0,0,0,0,0,0,4,0,0,0,0,44,0,0,0,0,0,3,2,3,3
"3884","29,56",1,1,0,0,0,0,0,2,0,1,3,2,5,8,1,1,2,0,1,1,2,1,2
"3885","29,57",4,0,0,0,1,0,1,3,0,3,3,2,0,17,1,7,1,3,2,3,2,3,4
"3886","29,58",1,0,0,0,0,3,6,7,11,7,4,1,3,8,1,3,1,2,1,3,2,3,4
"3887","29,59",0,0,0,0,0,1,1,0,1,3,0,0,1,2,1,0,1,1,1,1,2,1,2
"3888","29,60",0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2,0,1
"3889","29,61",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3890","29,62",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3891","29,63",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1
"3892","29,64",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1
"3893","29,66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3894","29,67",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,2,0,1
"3895","29,68",0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,1
"3896","29,69",0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,2,0,1
"3897","29,70",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,1
"3898","29,80",0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,3,0,1,2,1,2
"3899","29,81",0,0,0,0,0,0,0,2,2,2,1,1,2,0,2,2,0,4,1,1,2,1,2
"3900","29,82",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"3901","29,84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3902","29,85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3903","29,86",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,2,0,1
"3904","29,87",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,0,1
"3905","29,89",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1
"3906","29,90",0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,2,0,1
"3907","29,93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3908","29,94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3909","29,95",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,1
"3910","29,96",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
"3911","29,97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1
"3912","29,98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3913","3,-103",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1
"3914","3,-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3915","3,-140",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"3916","3,-31",0,0,0,0,0,0,0,1,1,1,0,4,0,0,1,3,1,2,0,1,2,1,2
"3917","3,-32",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,2,0,1
"3918","3,-48",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3919","3,-71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,9,2,2,2,3
"3920","3,-72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3921","3,-73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"3922","3,-74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,2,3,2,3
"3923","3,-75",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,2,5,1,2,1,2
"3924","3,-76",0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,8,25,2,2,2,3
"3925","3,-77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,1,2,1,2
"3926","3,-78",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1
"3927","3,-79",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,1
"3928","3,-82",0,0,0,0,0,0,0,3,1,2,1,2,1,2,0,0,4,0,5,1,2,1,2
"3929","3,-83",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1
"3930","3,-84",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1
"3931","3,-88",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"3932","3,117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,2,0,1
"3933","3,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3934","3,122",0,0,0,0,0,0,0,0,4,0,2,5,2,0,3,5,3,2,6,2,2,2,3
"3935","3,123",0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,2,1,0,2,0,1
"3936","3,124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,3,1,2,1,2
"3937","3,125",0,0,0,0,0,0,0,0,3,1,2,1,0,1,4,2,3,3,3,1,2,1,2
"3938","3,126",0,0,0,0,0,0,0,3,9,9,9,100,14,11,10,13,6,6,23,11,3,11,10
"3939","3,127",0,0,0,0,0,0,0,0,0,6,4,30,6,7,6,15,5,9,14,5,3,5,6
"3940","3,128",0,0,0,0,0,0,1,2,2,1,3,4,6,8,10,3,11,3,7,3,2,3,4
"3941","3,132",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1
"3942","3,145",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
"3943","3,149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3944","3,32",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3945","3,35",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3946","3,36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3947","3,63",0,0,0,2,0,1,0,0,0,0,1,0,1,1,4,1,0,0,0,1,2,1,2
"3948","3,65",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1
"3949","3,8",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3950","3,86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3951","3,89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,2,0,1
"3952","3,90",0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1,0,0,0,2,0,1
"3953","3,92",0,0,0,0,0,0,0,0,0,0,2,0,0,0,34,5,3,0,3,2,2,2,3
"3954","3,93",0,0,0,0,0,0,5,10,2,0,1,1,1,0,10,1,2,0,0,2,2,2,3
"3955","3,94",0,0,0,0,0,0,5,11,2,2,0,0,0,0,0,0,2,0,0,1,2,1,2
"3956","3,95",0,0,0,0,0,0,5,8,1,4,3,0,5,4,0,5,1,0,2,2,2,2,3
"3957","3,96",0,0,0,0,0,0,1,13,2,3,0,0,2,1,0,0,2,0,3,1,2,1,2
"3958","3,97",0,0,0,0,0,0,0,4,3,0,1,3,2,0,1,4,1,0,1,1,2,1,2
"3959","3,98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3960","3,99",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3961","30,-102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3962","30,-105",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1
"3963","30,-109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3964","30,-110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3965","30,-113",0,0,0,0,0,0,0,0,0,0,0,3,2,1,7,2,2,0,0,1,2,1,2
"3966","30,-114",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,7,0,12,1,2,1,2
"3967","30,-115",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1
"3968","30,-14",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"3969","30,-15",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,1
"3970","30,-16",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1
"3971","30,-17",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3972","30,-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3973","30,-41",0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1,3,0,2,1,2,1,2
"3974","30,-42",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,2,0,1
"3975","30,-5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3976","30,-6",0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1
"3977","30,-7",0,0,1,0,0,0,1,4,4,1,3,3,5,5,0,0,0,0,0,1,2,1,2
"3978","30,-74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3979","30,-79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"3980","30,-8",0,0,0,0,0,0,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,0,1
"3981","30,-9",0,0,0,0,0,0,0,0,0,5,0,2,1,1,0,0,0,2,0,1,2,1,2
"3982","30,101",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,0,1
"3983","30,102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,1,2,1,2
"3984","30,103",0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,22,1,0,0,2,2,2,2
"3985","30,105",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"3986","30,108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3987","30,110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
"3988","30,117",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"3989","30,12",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"3990","30,129",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1
"3991","30,13",0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,1
"3992","30,130",0,0,0,0,0,0,0,1,1,4,0,4,1,2,2,4,1,1,1,1,2,1,2
"3993","30,131",0,0,0,0,0,0,0,0,0,1,3,1,0,3,1,6,4,11,3,2,2,2,3
"3994","30,132",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,2,0,1
"3995","30,136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3996","30,137",0,0,0,0,0,0,1,0,0,2,1,1,0,1,1,0,1,2,1,1,2,1,2
"3997","30,138",0,0,0,0,0,0,0,4,5,3,2,2,2,2,6,5,6,4,6,2,2,2,3
"3998","30,139",0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,2,0,1
"3999","30,14",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1
"4000","30,140",0,0,0,0,0,0,1,0,0,2,0,1,1,0,1,2,3,2,2,1,2,1,2
"4001","30,141",0,0,0,0,0,0,0,1,2,6,1,0,7,2,0,2,3,5,4,2,2,2,3
"4002","30,142",0,0,0,0,0,0,0,0,1,2,1,2,1,2,2,1,5,9,6,2,2,2,3
"4003","30,143",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1
"4004","30,15",0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,2,0,1
"4005","30,20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"4006","30,28",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1
"4007","30,30",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"4008","30,31",0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"4009","30,32",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1
"4010","30,33",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"4011","30,34",0,0,1,0,0,0,0,2,1,39,12,1,1,2,0,0,0,0,1,3,3,3,4
"4012","30,35",3,3,1,4,0,0,3,16,14,167,22,8,7,3,0,1,1,0,1,13,4,11,12
"4013","30,36",33,40,1,2,1,4,1,0,1,6,3,0,0,1,0,0,0,0,0,5,3,4,3
"4014","30,37",1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"4015","30,38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"4016","30,40",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"4017","30,46",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"4018","30,47",0,0,0,0,0,0,0,0,0,5,0,1,0,3,0,0,0,0,0,0,2,0,1
"4019","30,48",0,0,0,0,0,0,0,2,0,2,1,3,1,2,0,0,1,0,0,1,2,1,2
"4020","30,49",1,0,2,0,1,0,0,5,4,8,6,2,10,10,3,2,2,2,3,3,2,3,4
"4021","30,50",3,2,0,11,8,1,9,14,14,18,21,16,13,46,1,8,8,4,11,11,3,12,12
"4022","30,51",1,2,4,3,1,1,2,13,12,10,2,8,5,105,5,1,2,3,0,9,2,10,9
"4023","30,52",0,1,0,1,0,0,0,2,2,2,1,1,0,1,0,1,0,0,0,1,2,1,2
"4024","30,54",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1
"4025","30,55",0,0,0,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,0,0,2,0,1
"4026","30,56",2,0,0,0,1,0,1,142,24,14,6,10,9,42,1,4,5,5,7,14,3,11,12
"4027","30,57",12,2,1,1,0,2,2,9,15,19,11,12,10,46,7,13,5,9,8,10,3,10,11
"4028","30,58",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"4029","30,59",0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,2,0,0,0,2,0,1
"4030","30,60",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,1
"4031","30,61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"4032","30,66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,1
"4033","30,67",0,0,0,0,0,0,0,1,0,0,26,2,1,0,1,0,1,1,0,2,2,2,3
