"","coordenadas","RECENCIA","FRECUENCIA","MAGNITUD","Segmento"
"49420","44,-4",0,0,0,8
"49421","44,-40",0,0,0,8
"49422","44,-41",0,0,0,8
"49423","44,-42",0,0,0,8
"49424","44,-43",0,0,0,8
"49425","44,-44",0,0,0,8
"49426","44,-45",0,0,0,8
"49427","44,-46",0,0,0,8
"49428","44,-47",0,0,0,8
"49429","44,-48",0,0,0,8
"49430","44,-49",0,0,0,8
"49431","44,-5",0,0,0,8
"49432","44,-50",0,0,0,8
"49433","44,-51",0,0,0,8
"49434","44,-52",0,0,0,8
"49435","44,-53",0,0,0,8
"49436","44,-54",0,0,0,8
"49437","44,-55",0,0,0,8
"49438","44,-56",0,0,0,8
"49439","44,-57",0,0,0,8
"49440","44,-58",0,0,0,8
"49441","44,-59",0,0,0,8
"49442","44,-6",0,0,0,8
"49443","44,-60",0,0,0,8
"49444","44,-61",0,0,0,8
"49445","44,-62",0,0,0,8
"49446","44,-63",0,0,0,8
"49447","44,-64",0,0,0,8
"49448","44,-68",0,0,0,8
"49449","44,-69",0,0,0,8
"49450","44,-76",0,0,0,8
"49451","44,-77",0,0,0,8
"49452","44,-78",0,0,0,8
"49453","44,-79",0,0,0,8
"49454","44,-80",0,0,0,8
"49455","44,-81",0,0,0,8
"49456","44,-82",0,0,0,8
"49457","44,-83",0,0,0,8
"49458","44,-84",0,0,0,8
"49459","44,-85",0,0,0,8
"49460","44,-86",0,0,0,8
"49461","44,-87",0,0,0,8
"49462","44,-88",0,0,0,8
"49463","44,-89",0,0,0,8
"49464","44,-90",0,0,0,8
"49465","44,-91",0,0,0,8
"49466","44,-92",0,0,0,8
"49467","44,-93",0,0,0,8
"49468","44,-94",0,0,0,8
"49469","44,-95",0,0,0,8
"49470","44,-96",0,0,0,8
"49471","44,-97",0,0,0,8
"49472","44,-98",0,0,0,8
"49473","44,-99",0,0,0,8
"49474","44,103",0,0,0,8
"49475","44,105",0,0,0,8
"49476","44,110",0,0,0,8
"49477","44,111",0,0,0,8
"49478","44,112",0,0,0,8
"49479","44,113",0,0,0,8
"49480","44,114",0,0,0,8
"49481","44,115",0,0,0,8
"49482","44,116",0,0,0,8
"49483","44,117",0,0,0,8
"49484","44,118",0,0,0,8
"49485","44,119",0,0,0,8
"49486","44,120",0,0,0,8
"49487","44,121",0,0,0,8
"49488","44,122",0,0,0,8
"49489","44,125",0,0,0,8
"49490","44,126",0,0,0,8
"49491","44,127",0,0,0,8
"49492","44,128",0,0,0,8
"49493","44,129",0,0,0,8
"49494","44,131",0,0,0,8
"49495","44,132",0,0,0,8
"49496","44,134",0,0,0,8
"49497","44,135",0,0,0,8
"49498","44,136",0,0,0,8
"49499","44,155",0,0,0,8
"49500","44,156",0,0,0,8
"49501","44,157",0,0,0,8
"49502","44,158",0,0,0,8
"49503","44,159",0,0,0,8
"49504","44,160",0,0,0,8
"49505","44,161",0,0,0,8
"49506","44,162",0,0,0,8
"49507","44,163",0,0,0,8
"49508","44,164",0,0,0,8
"49509","44,165",0,0,0,8
"49510","44,166",0,0,0,8
"49511","44,167",0,0,0,8
"49512","44,168",0,0,0,8
"49513","44,169",0,0,0,8
"49514","44,170",0,0,0,8
"49515","44,171",0,0,0,8
"49516","44,172",0,0,0,8
"49517","44,173",0,0,0,8
"49518","44,174",0,0,0,8
"49519","44,175",0,0,0,8
"49520","44,176",0,0,0,8
"49521","44,177",0,0,0,8
"49522","44,178",0,0,0,8
"49523","44,179",0,0,0,8
"49524","44,30",0,0,0,8
"49525","44,49",0,0,0,8
"49526","44,50",0,0,0,8
"49527","44,51",0,0,0,8
"49528","44,52",0,0,0,8
"49529","44,53",0,0,0,8
"49530","44,55",0,0,0,8
"49531","44,56",0,0,0,8
"49532","44,60",0,0,0,8
"49533","44,64",0,0,0,8
"49534","44,66",0,0,0,8
"49535","44,67",0,0,0,8
"49536","44,68",0,0,0,8
"49537","44,71",0,0,0,8
"49538","44,90",0,0,0,8
"49539","44,91",0,0,0,8
"49540","44,93",0,0,0,8
"49541","44,94",0,0,0,8
"49542","44,95",0,0,0,8
"49543","44,96",0,0,0,8
"49544","44,97",0,0,0,8
"49545","44,98",0,0,0,8
"49546","44,99",0,0,0,8
"49547","45,-10",0,0,0,8
"49548","45,-100",0,0,0,8
"49549","45,-101",0,0,0,8
"49550","45,-102",0,0,0,8
"49551","45,-103",0,0,0,8
"49552","45,-104",0,0,0,8
"49553","45,-105",0,0,0,8
"49554","45,-106",0,0,0,8
"49555","45,-107",0,0,0,8
"49556","45,-109",0,0,0,8
"49557","45,-11",0,0,0,8
"49558","45,-113",0,0,0,8
"49559","45,-114",0,0,0,8
"49560","45,-115",0,0,0,8
"49561","45,-116",0,0,0,8
"49562","45,-119",0,0,0,8
"49563","45,-124",0,0,0,8
"49564","45,-125",0,0,0,8
"49565","45,-126",0,0,0,8
"49566","45,-128",0,0,0,8
"49567","45,-129",0,0,0,8
"49568","45,-13",0,0,0,8
"49569","45,-130",0,0,0,8
"49570","45,-131",0,0,0,8
"49571","45,-132",0,0,0,8
"49572","45,-133",0,0,0,8
"49573","45,-134",0,0,0,8
"49574","45,-135",0,0,0,8
"49575","45,-136",0,0,0,8
"49576","45,-137",0,0,0,8
"49577","45,-138",0,0,0,8
"49578","45,-139",0,0,0,8
"49579","45,-14",0,0,0,8
"49580","45,-140",0,0,0,8
"49581","45,-141",0,0,0,8
"49582","45,-142",0,0,0,8
"49583","45,-143",0,0,0,8
"49584","45,-144",0,0,0,8
"49585","45,-145",0,0,0,8
"49586","45,-146",0,0,0,8
"49587","45,-147",0,0,0,8
"49588","45,-148",0,0,0,8
"49589","45,-149",0,0,0,8
"49590","45,-15",0,0,0,8
"49591","45,-150",0,0,0,8
"49592","45,-151",0,0,0,8
"49593","45,-152",0,0,0,8
"49594","45,-153",0,0,0,8
"49595","45,-154",0,0,0,8
"49596","45,-155",0,0,0,8
"49597","45,-156",0,0,0,8
"49598","45,-157",0,0,0,8
"49599","45,-158",0,0,0,8
"49600","45,-159",0,0,0,8
"49601","45,-16",0,0,0,8
"49602","45,-160",0,0,0,8
"49603","45,-161",0,0,0,8
"49604","45,-162",0,0,0,8
"49605","45,-163",0,0,0,8
"49606","45,-164",0,0,0,8
"49607","45,-165",0,0,0,8
"49608","45,-166",0,0,0,8
"49609","45,-167",0,0,0,8
"49610","45,-168",0,0,0,8
"49611","45,-169",0,0,0,8
"49612","45,-17",0,0,0,8
"49613","45,-170",0,0,0,8
"49614","45,-171",0,0,0,8
"49615","45,-172",0,0,0,8
"49616","45,-173",0,0,0,8
"49617","45,-174",0,0,0,8
"49618","45,-175",0,0,0,8
"49619","45,-176",0,0,0,8
"49620","45,-177",0,0,0,8
"49621","45,-178",0,0,0,8
"49622","45,-179",0,0,0,8
"49623","45,-18",0,0,0,8
"49624","45,-19",0,0,0,8
"49625","45,-21",0,0,0,8
"49626","45,-22",0,0,0,8
"49627","45,-23",0,0,0,8
"49628","45,-24",0,0,0,8
"49629","45,-30",0,0,0,8
"49630","45,-31",0,0,0,8
"49631","45,-32",0,0,0,8
"49632","45,-33",0,0,0,8
"49633","45,-34",0,0,0,8
"49634","45,-35",0,0,0,8
"49635","45,-36",0,0,0,8
"49636","45,-37",0,0,0,8
"49637","45,-38",0,0,0,8
"49638","45,-39",0,0,0,8
"49639","45,-40",0,0,0,8
"49640","45,-41",0,0,0,8
"49641","45,-42",0,0,0,8
"49642","45,-43",0,0,0,8
"49643","45,-44",0,0,0,8
"49644","45,-45",0,0,0,8
"49645","45,-46",0,0,0,8
"49646","45,-47",0,0,0,8
"49647","45,-48",0,0,0,8
"49648","45,-49",0,0,0,8
"49649","45,-5",0,0,0,8
"49650","45,-50",0,0,0,8
"49651","45,-51",0,0,0,8
"49652","45,-52",0,0,0,8
"49653","45,-53",0,0,0,8
"49654","45,-54",0,0,0,8
"49655","45,-55",0,0,0,8
"49656","45,-56",0,0,0,8
"49657","45,-57",0,0,0,8
"49658","45,-58",0,0,0,8
"49659","45,-59",0,0,0,8
"49660","45,-6",0,0,0,8
"49661","45,-60",0,0,0,8
"49662","45,-61",0,0,0,8
"49663","45,-62",0,0,0,8
"49664","45,-63",0,0,0,8
"49665","45,-64",0,0,0,8
"49666","45,-65",0,0,0,8
"49667","45,-7",0,0,0,8
"49668","45,-70",0,0,0,8
"49669","45,-72",0,0,0,8
"49670","45,-78",0,0,0,8
"49671","45,-79",0,0,0,8
"49672","45,-80",0,0,0,8
"49673","45,-81",0,0,0,8
"49674","45,-82",0,0,0,8
"49675","45,-83",0,0,0,8
"49676","45,-84",0,0,0,8
"49677","45,-85",0,0,0,8
"49678","45,-86",0,0,0,8
"49679","45,-87",0,0,0,8
"49680","45,-88",0,0,0,8
"49681","45,-89",0,0,0,8
"49682","45,-9",0,0,0,8
"49683","45,-90",0,0,0,8
"49684","45,-91",0,0,0,8
"49685","45,-92",0,0,0,8
"49686","45,-93",0,0,0,8
"49687","45,-94",0,0,0,8
"49688","45,-95",0,0,0,8
"49689","45,-96",0,0,0,8
"49690","45,-97",0,0,0,8
"49691","45,-98",0,0,0,8
"49692","45,-99",0,0,0,8
"49693","45,102",0,0,0,8
"49694","45,103",0,0,0,8
"49695","45,104",0,0,0,8
"49696","45,105",0,0,0,8
"49697","45,106",0,0,0,8
"49698","45,107",0,0,0,8
"49699","45,108",0,0,0,8
"49700","45,109",0,0,0,8
"49701","45,110",0,0,0,8
"49702","45,111",0,0,0,8
"49703","45,112",0,0,0,8
"49704","45,113",0,0,0,8
"49705","45,114",0,0,0,8
"49706","45,115",0,0,0,8
"49707","45,116",0,0,0,8
"49708","45,117",0,0,0,8
"49709","45,118",0,0,0,8
"49710","45,119",0,0,0,8
"49711","45,120",0,0,0,8
"49712","45,121",0,0,0,8
"49713","45,122",0,0,0,8
"49714","45,123",0,0,0,8
"49715","45,124",0,0,0,8
"49716","45,125",0,0,0,8
"49717","45,126",0,0,0,8
"49718","45,127",0,0,0,8
"49719","45,128",0,0,0,8
"49720","45,129",0,0,0,8
"49721","45,131",0,0,0,8
"49722","45,132",0,0,0,8
"49723","45,134",0,0,0,8
"49724","45,136",0,0,0,8
"49725","45,139",0,0,0,8
"49726","45,144",0,0,0,8
"49727","45,158",0,0,0,8
"49728","45,159",0,0,0,8
"49729","45,160",0,0,0,8
"49730","45,161",0,0,0,8
"49731","45,162",0,0,0,8
"49732","45,163",0,0,0,8
"49733","45,164",0,0,0,8
"49734","45,165",0,0,0,8
"49735","45,166",0,0,0,8
"49736","45,167",0,0,0,8
"49737","45,168",0,0,0,8
"49738","45,169",0,0,0,8
"49739","45,170",0,0,0,8
"49740","45,171",0,0,0,8
"49741","45,172",0,0,0,8
"49742","45,173",0,0,0,8
"49743","45,174",0,0,0,8
"49744","45,175",0,0,0,8
"49745","45,176",0,0,0,8
"49746","45,177",0,0,0,8
"49747","45,178",0,0,0,8
"49748","45,179",0,0,0,8
"49749","45,33",0,0,0,8
"49750","45,34",0,0,0,8
"49751","45,43",0,0,0,8
"49752","45,45",0,0,0,8
"49753","45,46",0,0,0,8
"49754","45,47",0,0,0,8
"49755","45,48",0,0,0,8
"49756","45,49",0,0,0,8
"49757","45,50",0,0,0,8
"49758","45,57",0,0,0,8
"49759","45,61",0,0,0,8
"49760","45,70",0,0,0,8
"49761","45,73",0,0,0,8
"49762","45,74",0,0,0,8
"49763","45,76",0,0,0,8
"49764","45,86",0,0,0,8
"49765","45,89",0,0,0,8
"49766","45,94",0,0,0,8
"49767","45,95",0,0,0,8
"49768","46,-10",0,0,0,8
"49769","46,-100",0,0,0,8
"49770","46,-101",0,0,0,8
"49771","46,-102",0,0,0,8
"49772","46,-103",0,0,0,8
"49773","46,-104",0,0,0,8
"49774","46,-105",0,0,0,8
"49775","46,-106",0,0,0,8
"49776","46,-107",0,0,0,8
"49777","46,-108",0,0,0,8
"49778","46,-109",0,0,0,8
"49779","46,-11",0,0,0,8
"49780","46,-110",0,0,0,8
"49781","46,-12",0,0,0,8
"49782","46,-125",0,0,0,8
"49783","46,-126",0,0,0,8
"49784","46,-127",0,0,0,8
"49785","46,-128",0,0,0,8
"49786","46,-13",0,0,0,8
"49787","46,-130",0,0,0,8
"49788","46,-131",0,0,0,8
"49789","46,-132",0,0,0,8
"49790","46,-133",0,0,0,8
"49791","46,-134",0,0,0,8
"49792","46,-135",0,0,0,8
"49793","46,-136",0,0,0,8
"49794","46,-137",0,0,0,8
"49795","46,-138",0,0,0,8
"49796","46,-139",0,0,0,8
"49797","46,-14",0,0,0,8
"49798","46,-140",0,0,0,8
"49799","46,-141",0,0,0,8
"49800","46,-142",0,0,0,8
"49801","46,-143",0,0,0,8
"49802","46,-144",0,0,0,8
"49803","46,-145",0,0,0,8
"49804","46,-146",0,0,0,8
"49805","46,-147",0,0,0,8
"49806","46,-148",0,0,0,8
"49807","46,-149",0,0,0,8
"49808","46,-15",0,0,0,8
"49809","46,-150",0,0,0,8
"49810","46,-151",0,0,0,8
"49811","46,-152",0,0,0,8
"49812","46,-153",0,0,0,8
"49813","46,-154",0,0,0,8
"49814","46,-155",0,0,0,8
"49815","46,-156",0,0,0,8
"49816","46,-157",0,0,0,8
"49817","46,-158",0,0,0,8
"49818","46,-159",0,0,0,8
"49819","46,-16",0,0,0,8
"49820","46,-160",0,0,0,8
"49821","46,-161",0,0,0,8
"49822","46,-162",0,0,0,8
"49823","46,-163",0,0,0,8
"49824","46,-164",0,0,0,8
"49825","46,-165",0,0,0,8
"49826","46,-166",0,0,0,8
"49827","46,-167",0,0,0,8
"49828","46,-168",0,0,0,8
"49829","46,-169",0,0,0,8
"49830","46,-17",0,0,0,8
"49831","46,-170",0,0,0,8
"49832","46,-171",0,0,0,8
"49833","46,-172",0,0,0,8
"49834","46,-173",0,0,0,8
"49835","46,-174",0,0,0,8
"49836","46,-175",0,0,0,8
"49837","46,-176",0,0,0,8
"49838","46,-177",0,0,0,8
"49839","46,-178",0,0,0,8
"49840","46,-179",0,0,0,8
"49841","46,-18",0,0,0,8
"49842","46,-21",0,0,0,8
"49843","46,-23",0,0,0,8
"49844","46,-24",0,0,0,8
"49845","46,-29",0,0,0,8
"49846","46,-30",0,0,0,8
"49847","46,-31",0,0,0,8
"49848","46,-32",0,0,0,8
"49849","46,-33",0,0,0,8
"49850","46,-34",0,0,0,8
"49851","46,-35",0,0,0,8
"49852","46,-36",0,0,0,8
"49853","46,-37",0,0,0,8
"49854","46,-38",0,0,0,8
"49855","46,-39",0,0,0,8
"49856","46,-40",0,0,0,8
"49857","46,-41",0,0,0,8
"49858","46,-42",0,0,0,8
"49859","46,-43",0,0,0,8
"49860","46,-44",0,0,0,8
"49861","46,-45",0,0,0,8
"49862","46,-46",0,0,0,8
"49863","46,-47",0,0,0,8
"49864","46,-48",0,0,0,8
"49865","46,-49",0,0,0,8
"49866","46,-5",0,0,0,8
"49867","46,-50",0,0,0,8
"49868","46,-51",0,0,0,8
"49869","46,-52",0,0,0,8
"49870","46,-53",0,0,0,8
"49871","46,-54",0,0,0,8
"49872","46,-55",0,0,0,8
"49873","46,-56",0,0,0,8
"49874","46,-57",0,0,0,8
"49875","46,-58",0,0,0,8
"49876","46,-59",0,0,0,8
"49877","46,-6",0,0,0,8
"49878","46,-60",0,0,0,8
"49879","46,-61",0,0,0,8
"49880","46,-62",0,0,0,8
"49881","46,-63",0,0,0,8
"49882","46,-64",0,0,0,8
"49883","46,-68",0,0,0,8
"49884","46,-69",0,0,0,8
"49885","46,-73",0,0,0,8
"49886","46,-74",0,0,0,8
"49887","46,-76",0,0,0,8
"49888","46,-77",0,0,0,8
"49889","46,-79",0,0,0,8
"49890","46,-8",0,0,0,8
"49891","46,-82",0,0,0,8
"49892","46,-83",0,0,0,8
"49893","46,-84",0,0,0,8
"49894","46,-85",0,0,0,8
"49895","46,-86",0,0,0,8
"49896","46,-88",0,0,0,8
"49897","46,-89",0,0,0,8
"49898","46,-9",0,0,0,8
"49899","46,-90",0,0,0,8
"49900","46,-91",0,0,0,8
"49901","46,-92",0,0,0,8
"49902","46,-93",0,0,0,8
"49903","46,-94",0,0,0,8
"49904","46,-95",0,0,0,8
"49905","46,-96",0,0,0,8
"49906","46,-97",0,0,0,8
"49907","46,-98",0,0,0,8
"49908","46,-99",0,0,0,8
"49909","46,100",0,0,0,8
"49910","46,101",0,0,0,8
"49911","46,102",0,0,0,8
"49912","46,103",0,0,0,8
"49913","46,104",0,0,0,8
"49914","46,105",0,0,0,8
"49915","46,107",0,0,0,8
"49916","46,108",0,0,0,8
"49917","46,109",0,0,0,8
"49918","46,110",0,0,0,8
"49919","46,111",0,0,0,8
"49920","46,112",0,0,0,8
"49921","46,113",0,0,0,8
"49922","46,114",0,0,0,8
"49923","46,115",0,0,0,8
"49924","46,116",0,0,0,8
"49925","46,117",0,0,0,8
"49926","46,118",0,0,0,8
"49927","46,119",0,0,0,8
"49928","46,120",0,0,0,8
"49929","46,121",0,0,0,8
"49930","46,122",0,0,0,8
"49931","46,123",0,0,0,8
"49932","46,126",0,0,0,8
"49933","46,127",0,0,0,8
"49934","46,128",0,0,0,8
"49935","46,129",0,0,0,8
"49936","46,130",0,0,0,8
"49937","46,132",0,0,0,8
"49938","46,133",0,0,0,8
"49939","46,134",0,0,0,8
"49940","46,135",0,0,0,8
"49941","46,137",0,0,0,8
"49942","46,138",0,0,0,8
"49943","46,139",0,0,0,8
"49944","46,158",0,0,0,8
"49945","46,159",0,0,0,8
"49946","46,160",0,0,0,8
"49947","46,161",0,0,0,8
"49948","46,162",0,0,0,8
"49949","46,163",0,0,0,8
"49950","46,164",0,0,0,8
"49951","46,165",0,0,0,8
"49952","46,166",0,0,0,8
"49953","46,167",0,0,0,8
"49954","46,168",0,0,0,8
"49955","46,169",0,0,0,8
"49956","46,170",0,0,0,8
"49957","46,171",0,0,0,8
"49958","46,172",0,0,0,8
"49959","46,173",0,0,0,8
"49960","46,174",0,0,0,8
"49961","46,175",0,0,0,8
"49962","46,176",0,0,0,8
"49963","46,177",0,0,0,8
"49964","46,178",0,0,0,8
"49965","46,179",0,0,0,8
"49966","46,30",0,0,0,8
"49967","46,31",0,0,0,8
"49968","46,33",0,0,0,8
"49969","46,34",0,0,0,8
"49970","46,35",0,0,0,8
"49971","46,36",0,0,0,8
"49972","46,37",0,0,0,8
"49973","46,38",0,0,0,8
"49974","46,39",0,0,0,8
"49975","46,40",0,0,0,8
"49976","46,41",0,0,0,8
"49977","46,43",0,0,0,8
"49978","46,44",0,0,0,8
"49979","46,45",0,0,0,8
"49980","46,46",0,0,0,8
"49981","46,47",0,0,0,8
"49982","46,48",0,0,0,8
"49983","46,49",0,0,0,8
"49984","46,50",0,0,0,8
"49985","46,51",0,0,0,8
"49986","46,54",0,0,0,8
"49987","46,55",0,0,0,8
"49988","46,56",0,0,0,8
"49989","46,58",0,0,0,8
"49990","46,59",0,0,0,8
"49991","46,61",0,0,0,8
"49992","46,63",0,0,0,8
"49993","46,67",0,0,0,8
"49994","46,68",0,0,0,8
"49995","46,72",0,0,0,8
"49996","46,73",0,0,0,8
"49997","46,74",0,0,0,8
"49998","46,76",0,0,0,8
"49999","46,77",0,0,0,8
"50000","46,78",0,0,0,8
"50001","46,88",0,0,0,8
"50002","46,89",0,0,0,8
"50003","46,92",0,0,0,8
"50004","46,94",0,0,0,8
"50005","46,95",0,0,0,8
"50006","46,98",0,0,0,8
"50007","46,99",0,0,0,8
"50008","47,-10",0,0,0,8
"50009","47,-100",0,0,0,8
"50010","47,-101",0,0,0,8
"50011","47,-102",0,0,0,8
"50012","47,-103",0,0,0,8
"50013","47,-104",0,0,0,8
"50014","47,-105",0,0,0,8
"50015","47,-106",0,0,0,8
"50016","47,-107",0,0,0,8
"50017","47,-108",0,0,0,8
"50018","47,-109",0,0,0,8
"50019","47,-11",0,0,0,8
"50020","47,-110",0,0,0,8
"50021","47,-111",0,0,0,8
"50022","47,-112",0,0,0,8
"50023","47,-12",0,0,0,8
"50024","47,-126",0,0,0,8
"50025","47,-13",0,0,0,8
"50026","47,-130",0,0,0,8
"50027","47,-131",0,0,0,8
"50028","47,-132",0,0,0,8
"50029","47,-133",0,0,0,8
"50030","47,-134",0,0,0,8
"50031","47,-135",0,0,0,8
"50032","47,-136",0,0,0,8
"50033","47,-137",0,0,0,8
"50034","47,-138",0,0,0,8
"50035","47,-139",0,0,0,8
"50036","47,-14",0,0,0,8
"50037","47,-140",0,0,0,8
"50038","47,-141",0,0,0,8
"50039","47,-142",0,0,0,8
"50040","47,-143",0,0,0,8
"50041","47,-144",0,0,0,8
"50042","47,-145",0,0,0,8
"50043","47,-146",0,0,0,8
"50044","47,-147",0,0,0,8
"50045","47,-148",0,0,0,8
"50046","47,-149",0,0,0,8
"50047","47,-15",0,0,0,8
"50048","47,-150",0,0,0,8
"50049","47,-151",0,0,0,8
"50050","47,-152",0,0,0,8
"50051","47,-153",0,0,0,8
"50052","47,-154",0,0,0,8
"50053","47,-155",0,0,0,8
"50054","47,-156",0,0,0,8
"50055","47,-157",0,0,0,8
"50056","47,-158",0,0,0,8
"50057","47,-159",0,0,0,8
"50058","47,-16",0,0,0,8
"50059","47,-160",0,0,0,8
"50060","47,-161",0,0,0,8
"50061","47,-162",0,0,0,8
"50062","47,-163",0,0,0,8
"50063","47,-164",0,0,0,8
"50064","47,-165",0,0,0,8
"50065","47,-166",0,0,0,8
"50066","47,-167",0,0,0,8
"50067","47,-168",0,0,0,8
"50068","47,-169",0,0,0,8
"50069","47,-17",0,0,0,8
"50070","47,-170",0,0,0,8
"50071","47,-171",0,0,0,8
"50072","47,-172",0,0,0,8
"50073","47,-173",0,0,0,8
"50074","47,-174",0,0,0,8
"50075","47,-175",0,0,0,8
"50076","47,-176",0,0,0,8
"50077","47,-177",0,0,0,8
"50078","47,-178",0,0,0,8
"50079","47,-179",0,0,0,8
"50080","47,-18",0,0,0,8
"50081","47,-19",0,0,0,8
"50082","47,-20",0,0,0,8
"50083","47,-21",0,0,0,8
"50084","47,-22",0,0,0,8
"50085","47,-23",0,0,0,8
"50086","47,-24",0,0,0,8
"50087","47,-25",0,0,0,8
"50088","47,-30",0,0,0,8
"50089","47,-31",0,0,0,8
"50090","47,-32",0,0,0,8
"50091","47,-33",0,0,0,8
"50092","47,-34",0,0,0,8
"50093","47,-35",0,0,0,8
"50094","47,-36",0,0,0,8
"50095","47,-37",0,0,0,8
"50096","47,-38",0,0,0,8
"50097","47,-39",0,0,0,8
"50098","47,-40",0,0,0,8
"50099","47,-41",0,0,0,8
"50100","47,-42",0,0,0,8
"50101","47,-43",0,0,0,8
"50102","47,-44",0,0,0,8
"50103","47,-45",0,0,0,8
"50104","47,-46",0,0,0,8
"50105","47,-47",0,0,0,8
"50106","47,-48",0,0,0,8
"50107","47,-49",0,0,0,8
"50108","47,-50",0,0,0,8
"50109","47,-51",0,0,0,8
"50110","47,-52",0,0,0,8
"50111","47,-53",0,0,0,8
"50112","47,-54",0,0,0,8
"50113","47,-55",0,0,0,8
"50114","47,-56",0,0,0,8
"50115","47,-57",0,0,0,8
"50116","47,-58",0,0,0,8
"50117","47,-59",0,0,0,8
"50118","47,-6",0,0,0,8
"50119","47,-60",0,0,0,8
"50120","47,-61",0,0,0,8
"50121","47,-62",0,0,0,8
"50122","47,-63",0,0,0,8
"50123","47,-64",0,0,0,8
"50124","47,-67",0,0,0,8
"50125","47,-7",0,0,0,8
"50126","47,-71",0,0,0,8
"50127","47,-72",0,0,0,8
"50128","47,-73",0,0,0,8
"50129","47,-74",0,0,0,8
"50130","47,-75",0,0,0,8
"50131","47,-76",0,0,0,8
"50132","47,-77",0,0,0,8
"50133","47,-78",0,0,0,8
"50134","47,-79",0,0,0,8
"50135","47,-8",0,0,0,8
"50136","47,-80",0,0,0,8
"50137","47,-81",0,0,0,8
"50138","47,-82",0,0,0,8
"50139","47,-83",0,0,0,8
"50140","47,-84",0,0,0,8
"50141","47,-85",0,0,0,8
"50142","47,-86",0,0,0,8
"50143","47,-87",0,0,0,8
"50144","47,-88",0,0,0,8
"50145","47,-89",0,0,0,8
"50146","47,-9",0,0,0,8
"50147","47,-90",0,0,0,8
"50148","47,-91",0,0,0,8
"50149","47,-92",0,0,0,8
"50150","47,-93",0,0,0,8
"50151","47,-94",0,0,0,8
"50152","47,-95",0,0,0,8
"50153","47,-96",0,0,0,8
"50154","47,-97",0,0,0,8
"50155","47,-98",0,0,0,8
"50156","47,-99",0,0,0,8
"50157","47,100",0,0,0,8
"50158","47,101",0,0,0,8
"50159","47,104",0,0,0,8
"50160","47,107",0,0,0,8
"50161","47,108",0,0,0,8
"50162","47,109",0,0,0,8
"50163","47,110",0,0,0,8
"50164","47,111",0,0,0,8
"50165","47,112",0,0,0,8
"50166","47,113",0,0,0,8
"50167","47,114",0,0,0,8
"50168","47,115",0,0,0,8
"50169","47,116",0,0,0,8
"50170","47,117",0,0,0,8
"50171","47,118",0,0,0,8
"50172","47,119",0,0,0,8
"50173","47,120",0,0,0,8
"50174","47,121",0,0,0,8
"50175","47,123",0,0,0,8
"50176","47,124",0,0,0,8
"50177","47,125",0,0,0,8
"50178","47,126",0,0,0,8
"50179","47,127",0,0,0,8
"50180","47,128",0,0,0,8
"50181","47,129",0,0,0,8
"50182","47,130",0,0,0,8
"50183","47,132",0,0,0,8
"50184","47,133",0,0,0,8
"50185","47,134",0,0,0,8
"50186","47,135",0,0,0,8
"50187","47,136",0,0,0,8
"50188","47,137",0,0,0,8
"50189","47,138",0,0,0,8
"50190","47,140",0,0,0,8
"50191","47,158",0,0,0,8
"50192","47,159",0,0,0,8
"50193","47,160",0,0,0,8
"50194","47,161",0,0,0,8
"50195","47,162",0,0,0,8
"50196","47,163",0,0,0,8
"50197","47,164",0,0,0,8
"50198","47,165",0,0,0,8
"50199","47,166",0,0,0,8
"50200","47,167",0,0,0,8
"50201","47,168",0,0,0,8
"50202","47,169",0,0,0,8
"50203","47,170",0,0,0,8
"50204","47,171",0,0,0,8
"50205","47,172",0,0,0,8
"50206","47,173",0,0,0,8
"50207","47,174",0,0,0,8
"50208","47,175",0,0,0,8
"50209","47,176",0,0,0,8
"50210","47,177",0,0,0,8
"50211","47,178",0,0,0,8
"50212","47,179",0,0,0,8
"50213","47,28",0,0,0,8
"50214","47,29",0,0,0,8
"50215","47,30",0,0,0,8
"50216","47,31",0,0,0,8
"50217","47,32",0,0,0,8
"50218","47,33",0,0,0,8
"50219","47,34",0,0,0,8
"50220","47,35",0,0,0,8
"50221","47,36",0,0,0,8
"50222","47,38",0,0,0,8
"50223","47,39",0,0,0,8
"50224","47,40",0,0,0,8
"50225","47,41",0,0,0,8
"50226","47,42",0,0,0,8
"50227","47,43",0,0,0,8
"50228","47,44",0,0,0,8
"50229","47,45",0,0,0,8
"50230","47,46",0,0,0,8
"50231","47,47",0,0,0,8
"50232","47,48",0,0,0,8
"50233","47,49",0,0,0,8
"50234","47,50",0,0,0,8
"50235","47,51",0,0,0,8
"50236","47,52",0,0,0,8
"50237","47,55",0,0,0,8
"50238","47,56",0,0,0,8
"50239","47,58",0,0,0,8
"50240","47,59",0,0,0,8
"50241","47,60",0,0,0,8
"50242","47,63",0,0,0,8
"50243","47,65",0,0,0,8
"50244","47,66",0,0,0,8
"50245","47,67",0,0,0,8
"50246","47,69",0,0,0,8
"50247","47,70",0,0,0,8
"50248","47,71",0,0,0,8
"50249","47,72",0,0,0,8
"50250","47,74",0,0,0,8
"50251","47,76",0,0,0,8
"50252","47,77",0,0,0,8
"50253","47,79",0,0,0,8
"50254","47,86",0,0,0,8
"50255","47,94",0,0,0,8
"50256","47,95",0,0,0,8
"50257","47,96",0,0,0,8
"50258","47,97",0,0,0,8
"50259","47,98",0,0,0,8
"50260","47,99",0,0,0,8
